radio,"question 2: are you currently employed by or serving in or have you formerly been employed by or served in (full-time or part-time) any of the following positions listed below? if yes, you must select all the appropriate options below and complete sub-questions a through f.
question 2: are you currently employed by or serving in or have you formerly been employed by or served in (full-time or part-time) any of the following positions listed below? if yes, you must select all the appropriate options below and complete sub-questions a through f.
required
u.s. military officer on active duty at the rank of o-5 or above within the last five (5) years;
u.s. military officer in the military reserves or national guard at the rank of o-5 or above within the last five (5) years;
u.s. federal government civilian employee at a grade equivalent to gs-13 or above within the last five (5) years;
u.s. state, city, county, or local government civilian employee at a grade equivalent to a gs-13 or above in the federal civil service within the last five (5) years;
special government employee in the u.s. government (e.g., as a member of an advisory board, panel, or committee) within the last one (1) year;
united states federal aviation administration flight standards service aviation safety inspector within the last two (2) years; or
none of the above."
radio,"question 3: at any time within the last five (5) years, have you been employed (full-time or part-time) as an officer or employee, or in any other official capacity on behalf of: a. a public international organization (such as the world trade organization, the international civil aviation authority organization or the world bank); b. a non-u.s. government, department, agency or state-owned, controlled or operated entity (including a military service or civil aviation authority); or c. a non-u.s. political party or a candidate for a non-u.s. political office.
question 3: at any time within the last five (5) years, have you been employed (full-time or part-time) as an officer or employee, or in any other official capacity on behalf of: a. a public international organization (such as the world trade organization, the international civil aviation authority organization or the world bank); b. a non-u.s. government, department, agency or state-owned, controlled or operated entity (including a military service or civil aviation authority); or c. a non-u.s. political party or a candidate for a non-u.s. political office.
required
yes
no"
radio,"if yes on question 3, is this a current position?
if yes on question 3, is this a current position?
yes
no"
radio,"question 4: at any time within the last two (2) years, have you been employed as a manager, executive, officer, or controlling shareholder of a non-u.s. airline or aircraft holding company?
question 4: at any time within the last two (2) years, have you been employed as a manager, executive, officer, or controlling shareholder of a non-u.s. airline or aircraft holding company?
required
yes
no"
radio,"question 5: to the best of your knowledge, do you have a ""family member"" who currently works for: (a ""family member"" includes spouses, parents, step-parents, legal guardians, mothers-in-law, fathers-in-law, children, step-children, siblings, sons-in-law, daughters-in-law, sisters-in-law, brothers-in-law, grandparents, spouse’s grandparents, grandchildren, uncles, aunts, nephews, nieces, and first cousins.) (a) a non-u.s. government, including, a military, state-owned entity or civil aviation authority; (b) a public international organization (such as the world trade organization, the international civil aviation organization or the world bank); or (c) a non-u.s. airline or aircraft holding company as a manager, executive, officer, or controlling shareholder.
question 5: to the best of your knowledge, do you have a ""family member"" who currently works for: (a ""family member"" includes spouses, parents, step-parents, legal guardians, mothers-in-law, fathers-in-law, children, step-children, siblings, sons-in-law, daughters-in-law, sisters-in-law, brothers-in-law, grandparents, spouse’s grandparents, grandchildren, uncles, aunts, nephews, nieces, and first cousins.) (a) a non-u.s. government, including, a military, state-owned entity or civil aviation authority; (b) a public international organization (such as the world trade organization, the international civil aviation organization or the world bank); or (c) a non-u.s. airline or aircraft holding company as a manager, executive, officer, or controlling shareholder.
required
yes
no"
radio,"question 6: boeing engages deloitte, llp for auditing purposes. this question identifies personal and family connections to deloitte, llp. at any time within the last three (3) years from today’s date, have you or a ""close family member"" been employed (full-time or part-time) by deloitte, llp? (a ""close family member"" includes a person’s spouse, spousal equivalent, parent, dependent, nondependent child or sibling. ""deloitte, llp"" includes deloitte llp, deloitte and touche llp, deloitte tax llp, deloitte fas llp, and deloitte consulting llp, as well as any affiliates of such entities.)
question 6: boeing engages deloitte, llp for auditing purposes. this question identifies personal and family connections to deloitte, llp. at any time within the last three (3) years from today’s date, have you or a ""close family member"" been employed (full-time or part-time) by deloitte, llp? (a ""close family member"" includes a person’s spouse, spousal equivalent, parent, dependent, nondependent child or sibling. ""deloitte, llp"" includes deloitte llp, deloitte and touche llp, deloitte tax llp, deloitte fas llp, and deloitte consulting llp, as well as any affiliates of such entities.)
required
yes
no"
text,how many years of work experience do you have with adobe creative suite?
text,how many years of work experience do you have with 3d?
text,how many years of work experience do you have with adobe illustrator?
dropdown,"are you physically located in the san francisco metropolitan area? please note this is a requirement.
are you physically located in the san francisco metropolitan area? please note this is a requirement."
text,how many years of work experience do you have with audio visual (av) systems?
text,how many years of work experience do you have with crestron?
text,how many years of work experience do you have with microsoft office?
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
text,desired salary
text,how many years of work experience do you have with computer numerical control (cnc)?
text,how many years of work experience do you have with siemens nx?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with tooling design?
text,how many years of work experience do you have with after effects?
dropdown,"do you have experience creating youtube thumbnails?
do you have experience creating youtube thumbnails?"
dropdown,"do you have experience with mmo games?
do you have experience with mmo games?"
text,how many years of work experience do you have with adobe premiere pro?
text,how many years of work experience do you have with adobe audition?
text,how many years of work experience do you have with after effects?
dropdown,"what are your pronouns? 
what are your pronouns?"
dropdown,"as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment.
as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment."
dropdown,"2k application/data privacy consent 
2k application/data privacy consent"
radio,"have you previously served or are you currently serving in the u.s. military?
have you previously served or are you currently serving in the u.s. military?
yes
no
prefer not to identify"
dropdown,"what are your pronouns? 
what are your pronouns?"
dropdown,"as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment.
as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment."
dropdown,"2k application/data privacy consent 
2k application/data privacy consent"
radio,"have you previously served or are you currently serving in the u.s. military?
have you previously served or are you currently serving in the u.s. military?
yes
no
prefer not to identify"
dropdown,"what are your pronouns? 
what are your pronouns?"
dropdown,"as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment.
as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment."
dropdown,"2k application/data privacy consent 
2k application/data privacy consent"
radio,"have you previously served or are you currently serving in the u.s. military?
have you previously served or are you currently serving in the u.s. military?
yes
no
prefer not to identify"
text,how many years of work experience do you have with c#?
text,how many years of work experience do you have with 3d graphics?
dropdown,"we are building the most immersive dating simulator in the world at digi. does this idea excite you?
we are building the most immersive dating simulator in the world at digi. does this idea excite you?"
text,how many years of work experience do you have with cadence software?
dropdown,"how many years of experience do you have with ecad?
how many years of experience do you have with ecad?"
text,how many years of work experience do you have with computer numerical control (cnc)?
text,how many years of work experience do you have with facebook?
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
text,desired salary
dropdown,"have you included your portfolio with your resume?
have you included your portfolio with your resume?"
dropdown,"does your portfolio demonstrate scripting and/or examples of technical art?
does your portfolio demonstrate scripting and/or examples of technical art?"
dropdown,"do you have 1+ years in game development or 3+ years in a related industry?
do you have 1+ years in game development or 3+ years in a related industry?"
dropdown,"have you done 3d graphic programming on at least 2+ shipped titles aa or aaa?
have you done 3d graphic programming on at least 2+ shipped titles aa or aaa?"
text,how many years experience to you have working with direct3d?
dropdown,"have you worked with vulkan api?
have you worked with vulkan api?"
text,how many years of work experience do you have with microsoft office?
text,how many years of work experience do you have with adobe premiere pro?
text,how many years of work experience do you have with final cut pro?
text,how many years of work experience do you have with microsoft office?
text,how many years of work experience do you have with cpu design?
text,how many years of work experience do you have with rtl design?
text,how many years of work experience do you have with computer numerical control (cnc)?
text,how many years of work experience do you have with c (programming language)?
text,how many years of commercial audio visual systems installation experience do you have?
text,how many years of work experience do you have with machining?
text,how many years of work experience do you have with machine tools?
text,how many years of work experience do you have with machining?
radio,"male
female
decline to answer"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
text,how many years of work experience do you have with 3d computer aided design (3d cad)?
text,how many years of work experience do you have with 2d cad drawing?
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with civil 3d?
dropdown,"are you located in or near aurora, illinois or are you willing to relocate (at your own expense) to the area?
are you located in or near aurora, illinois or are you willing to relocate (at your own expense) to the area?"
text,how many years of work experience do you have with zbrush?
text,how many years of work experience do you have with autodesk maya?
text,how many years of work experience do you have with adobe photoshop?
dropdown,"are you a us citizen / green card holder?
are you a us citizen / green card holder?"
text,how many years of work experience do you have with animation?
text,how many years of experience do you have as a technical artist?
text,how many years of scripting/programing experience do you have?
dropdown,"do you have experience creating tools and automation for one or more dcc packages in character pipelines?
do you have experience creating tools and automation for one or more dcc packages in character pipelines?"
dropdown,"do you have experience with game engines (unity, unreal, godot, frostbite, etc.) on game development teams?
do you have experience with game engines (unity, unreal, godot, frostbite, etc.) on game development teams?"
dropdown,"do you have experience with game animation and animation behavior systems?
do you have experience with game animation and animation behavior systems?"
text,how many years of work experience do you have with autodesk 3ds max?
text,how many years of work experience do you have with zbrush?
text,how many years of work experience do you have with visual effects?
dropdown,"as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment.
as part of our hiring process, 2k will conduct a pre-employment background check. we may also require written verification from your current employer that you have ended your employment."
dropdown,"2k application/data privacy consent 
2k application/data privacy consent"
text,how many years of work experience do you have as an environment artist working on game titles?
text,how many years of work experience have you had strong scene compositional skills to help assist with environment set dressing and storytelling?
text,how many years of work experience have you had with 3dsmax and/or equivalent software?
text,"how many years of work experience do you have with terrain/vegetation/material authoring software such as: gaea, world machine, zbrush, substance designer, speedtree?"
dropdown,"are you local to the redmond, wa area?
are you local to the redmond, wa area?"
text,how many years of work experience do you have with remote work?
text,how many years of work experience do you have with autodesk maya?
text,how many years of work experience do you have with unreal engine?
text,how many years of work experience do you have with adobe photoshop?
dropdown,"do you have experience with texturing environments for video games, specifically open world games?
do you have experience with texturing environments for video games, specifically open world games?"
text,how many years of experience do you have as a texture artist in the video game industry?
radio,"have you previously served or are you currently serving in the u.s. military?
have you previously served or are you currently serving in the u.s. military?
yes
no
prefer not to identify"
radio,"have you previously served or are you currently serving in the u.s. military?
have you previously served or are you currently serving in the u.s. military?
yes
no
prefer not to identify"
text,how many years of gambling facilities and casinos experience do you currently have?
radio,"have you shipped at least 1 high-quality aaa game (for pc or console)?
have you shipped at least 1 high-quality aaa game (for pc or console)?
required
yes
no"
radio,"are you proficient in unreal engine 5 (using tools like unreal insights and pix)?
are you proficient in unreal engine 5 (using tools like unreal insights and pix)?
required
yes
no"
radio,"by checking this box, you will declare that you read and understand the cd projekt red privacy policy, and the smartrecruiters privacy policy and smartrecruiters  terms of use.
by checking this box, you will declare that you read and understand the cd projekt red, and the smartrecruitersand smartrecruiters.
required
i agree terms & conditions"
text,what are your salary expectations [yearly gross amount]?
dropdown,"what are your preferred pronouns?
what are your preferred pronouns?"
radio,"do you consent to the processing of your personal data by cd projekt s.a. for the purpose of the future recruitment processes?
do you consent to the processing of your personal data by cd projekt s.a. for the purpose of the future recruitment processes?
yes
no"
text,what are your salary expectations [yearly gross amount]?
dropdown,"what are your preferred pronouns?
what are your preferred pronouns?"
radio,"do you consent to the processing of your personal data by cd projekt s.a. for the purpose of the future recruitment processes?
do you consent to the processing of your personal data by cd projekt s.a. for the purpose of the future recruitment processes?
yes
no"
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i prefer not to specify"
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i prefer not to specify"
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
dropdown,"what is your preferred method of contact?
what is your preferred method of contact?"
radio,"may we send text messages that pertain to your job application?
may we send text messages that pertain to your job application?
required
yes
no"
text,what is your desired salary?
dropdown,"please confirm you read and understand the above.
please confirm you read and understand the above."
radio,"male
female
decline to answer"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
radio,"are you 18 years of age or older?
are you 18 years of age or older?
required
yes
no"
text,desired salary
text,how many years of experience do you have with unreal engine?
text,how many years of work experience do you have with mechanical testing?
text,how many years of work experience do you have with metal fabrication?
text,how many years of work experience do you have with failure analysis?
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
text,how many years of work experience do you have with autocad?
text,how many years of work experience do you have with electrical panel design?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with electrical controls?
text,how many years of work experience do you have with powershell?
text,how many years of work experience do you have with netapp?
text,how many years of experience do you have in layout design?
dropdown,"do you have experience working with voltages in 5-200v range? 
do you have experience working with voltages in 5-200v range?"
text,how many years of work experience do you have with verilog?
text,how many years of work experience do you have with video codec?
text,how many years of work experience do you have with rtl design?
radio,"do you have the following license or certification: electrical systems?
do you have the following license or certification: electrical systems?
required
yes
no"
text,how many years of work experience do you have with field operations?
text,how many years of work experience do you have with nfpa?
text,how many years of work experience do you have with pcie?
text,how many years of work experience do you have with c++?
text,how many years of work experience do you have with firmware?
text,how many years of work experience do you have with debugging code?
text,how many years of software development experience do you currently have?
text,how many years of work experience do you have with allegro?
text,how many years of work experience do you have with printed circuit board (pcb) design?
text,how many years of work experience do you have with analog circuit design?
text,how many years of work experience do you have with application-specific integrated circuits (asic)?
text,how many years of work experience do you have with integrated circuits (ic)?
text,how many years of work experience do you have with schematic capture?
text,how many years of work experience do you have with embedded devices?
text,how many years of work experience do you have with roadway design?
radio,"do you have the following license or certification: professional engineer (pe)?
do you have the following license or certification: professional engineer (pe)?
required
yes
no"
dropdown,"have you completed the following level of education: master's degree in electrical engineering, optical engineering, or a related field?
have you completed the following level of education: master's degree in electrical engineering, optical engineering, or a related field?"
dropdown,"have you completed the following level of education: phd in electrical engineering, optical engineering, or a related field?
have you completed the following level of education: phd in electrical engineering, optical engineering, or a related field?"
text,how many years of work experience do you have with plumbing?
text,how many years of work experience do you have with xilinx?
text,how many years of work experience do you have with linux?
text,how many years of work experience do you have with universal verification methodology (uvm)?
text,how many years of work experience do you have with logic analyzer?
text,how many years of work experience do you have with xilinx vivado?
text,how many years of work experience do you have with digital signal processing?
dropdown,"have you worked with any specialized dsp libraries or frameworks?
have you worked with any specialized dsp libraries or frameworks?"
dropdown,"have you collaborated with cross-functional teams, such as hardware engineers or algorithm designers, to integrate dsp solutions into larger systems?
have you collaborated with cross-functional teams, such as hardware engineers or algorithm designers, to integrate dsp solutions into larger systems?"
dropdown,"are you familiar with hardware/software co-design principles in dsp applications?
are you familiar with hardware/software co-design principles in dsp applications?"
dropdown,"have you worked with dsp applications in any of the following domains: audio processing, image processing, telecommunications, or radar systems?
have you worked with dsp applications in any of the following domains: audio processing, image processing, telecommunications, or radar systems?"
dropdown,"do you have digital signal processing and x-midas experience?
do you have digital signal processing and x-midas experience?"
text,how many years of work experience do you have with audio visual (av) systems?
text,how many years of work experience do you have with system integration?
text,how many years of experience do you have supporting an enterprise environment? (1k+ employees)
text,"how many years of experience do you have working with systems such as cisco collaboration endpoints, large venue display technology, video walls?"
text,how many years of work experience do you have with c++?
dropdown,"are you familiar with fiber optic network design?
are you familiar with fiber optic network design?"
dropdown,"are you familiar with optical transceiver standards and msa, like sff and ieee?
are you familiar with optical transceiver standards and msa, like sff and ieee?"
dropdown,"do you have experience in testing and trouble shooting optical communication modules and sub systems?
do you have experience in testing and trouble shooting optical communication modules and sub systems?"
radio,"do you have the following license or certification: land surveyor?
do you have the following license or certification: land surveyor?
required
yes
no"
text,how many years of work experience do you have with surveying?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with solidworks?
text,how many years of work experience do you have with plc allen bradley?
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of welding experience do you have?
dropdown,"do you have robot programming experience (fanuc, abb, yaskawa)?
do you have robot programming experience (fanuc, abb, yaskawa)?"
radio,"i identify as one or more of the classifications of protected veteran listed above
i am not a protected veteran
i prefer not to specify"
text,how many years of work experience do you have with wlan?
dropdown,"do you have or can you attain an rcdd certification?
do you have or can you attain an rcdd certification?"
text,how many years of work experience do you have with printed circuit board (pcb) design?
text,how many years of regulated product experience do you have?
text,how many years of embedded programming experience do you have?
text,how many years of analog circuit design experience do you have?
dropdown,"do you have experience with fmea's?
do you have experience with fmea's?"
text,how many years of work experience do you have with programmable logic controller (plc)?
text,how many years of work experience do you have with plc siemens?
text,how many years of work experience do you have with plc allen bradley?
text,how many years of work experience do you have with linux?
text,how many years of work experience do you have with high performance computing (hpc)?
text,how many years of work experience do you have with slurm workload manager?
dropdown,"no c2c vendors!!! do not apply!!! you will be rejected!!!
no c2c vendors!!! do not apply!!! you will be rejected!!!"
text,how many years of work experience do you have with plc allen bradley?
text,how many years of work experience do you have with plc siemens?
text,how many years of work experience do you have with c++?
dropdown,"are you able to be in the atlanta, ga office 3-4 days a week?
are you able to be in the atlanta, ga office 3-4 days a week?"
dropdown,"do you have experience working in a low-latency and high volume transactional environment (sub millisecond)?
do you have experience working in a low-latency and high volume transactional environment (sub millisecond)?"
text,how many years of work experience do you have with audio visual (av) systems?
dropdown,"do you currently hole cts certification or working towards?
do you currently hole cts certification or working towards?"
text,how many years of work experience do you have with cst microwave studio?
text,how many years of work experience do you have with antenna design?
text,how many years of work experience do you have with antenna measurements?
text,how many years of work experience do you have with penetration testing?
dropdown,"is a security exposure that cannot be readily exploited by the penetration testing team a security issue worth reporting to a client?
is a security exposure that cannot be readily exploited by the penetration testing team a security issue worth reporting to a client?"
dropdown,"do you believe that cybersecurity certifications are the best representation of a quality penetration tester?
do you believe that cybersecurity certifications are the best representation of a quality penetration tester?"
dropdown,"have you discovered and exploited a critical severity vulnerability with a cvssv3 rating of 11 (eleven) or greater? 
have you discovered and exploited a critical severity vulnerability with a cvssv3 rating of 11 (eleven) or greater?"
dropdown,"is 40 business hours enough time to perform a quality penetration test and put together a formal report?
is 40 business hours enough time to perform a quality penetration test and put together a formal report?"
dropdown,"is a vulnerability scanner the best method to discover zero-day vulnerabilities?
is a vulnerability scanner the best method to discover zero-day vulnerabilities?"
dropdown,"have you ever performed penetration testing of commercial web applications in a consulting capacity?
have you ever performed penetration testing of commercial web applications in a consulting capacity?"
text,how many years of work experience do you have with semiconductor device?
text,how many years of work experience do you have with scripting?
text,how many years of work experience do you have with design flow?
text,how many years of work experience do you have with embedded software?
text,how many years of work experience do you have with embedded systems?
dropdown,"would this be your first position in audio visual support
would this be your first position in audio visual support"
dropdown,"do you currently live farther than 1-hour from washington dc? 
do you currently live farther than 1-hour from washington dc?"
text,how many years of work experience do you have with field-programmable gate arrays (fpga)?
text,how many years of work experience do you have with active ts/sci clearance?
dropdown,"do you have experience in both domestic and international television compression and distribution systems?
do you have experience in both domestic and international television compression and distribution systems?"
dropdown,"are you proficient with mpeg4 encoding technologies like digicipher and powervu?
are you proficient with mpeg4 encoding technologies like digicipher and powervu?"
dropdown,"are you aware this is considered an ""essential position"" and will be expected to travel for this position?
are you aware this is considered an ""essential position"" and will be expected to travel for this position?"
dropdown,"do you have strong hardware troubleshooting background with the following (pc, laptop, printers, etc)?
do you have strong hardware troubleshooting background with the following (pc, laptop, printers, etc)?"
dropdown,"do you know what a no-post is and which components are involved? 
do you know what a no-post is and which components are involved?"
text,how many years of work experience do you have with field-programmable gate arrays (fpga)?
dropdown,"have you led or managed a team of fpga engineers?
have you led or managed a team of fpga engineers?"
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
text,desired salary
text,how many years of work experience do you have with computer-aided design (cad)?
text,how many years of work experience do you have with printed circuit board (pcb) design?
text,how many years of work experience do you have with api development?
dropdown,"we are looking to fill this role quickly. are you able to start before february 2023?
we are looking to fill this role quickly. are you able to start before february 2023?"
text,how many years of work experience do you have with crowdstrike falcon?
text,how many years of work experience do you have with electrical testing?
text,how many years of work experience do you have with electrical troubleshooting?
text,how many years of work experience do you have with nicet?
dropdown,"do you hold a current neta level iii or iv, or nicet equivalent, certification?
do you hold a current neta level iii or iv, or nicet equivalent, certification?"
text,how many years of work experience do you have with rtl design?
text,how many years of work experience do you have with design?
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
text,desired salary
text,how many years of work experience do you have with revit?
dropdown,"do you currently hold a certified tempest professional certification?
do you currently hold a certified tempest professional certification?"
text,how many years of work experience do you have with abb robots?
text,how many years of work experience do you have with plc allen bradley?
text,how many years of work experience do you have with plc siemens?
text,how many years of work experience do you have with audio visual (av) systems?
dropdown,"do you have experience with cisco solutions?
do you have experience with cisco solutions?"
text,how many years of experience with rf design?
text,how many years of work experience do you have with rf test?
text,how many years of work experience do you have with printed circuit board (pcb) design?
text,how many years of work experience do you have with microcontrollers?
text,how many years of work experience do you have with c++?
text,how many years of work experience do you have with prototyping?
text,how many years of work experience do you have with land surveying?
text,how many years of work experience do you have with plc programming?
dropdown,"are you located in the minneapolis st paul area (msp)?
are you located in the minneapolis st paul area (msp)?"
dropdown,"are you a student? 
are you a student?"
radio,"do you have the following license or certification: aci certifications?
do you have the following license or certification: aci certifications?
required
yes
no"
text,how many years of work experience do you have with dft?
text,how many years of work experience do you have with joint test action group (jtag)?
dropdown,"do you have formal pmel, tmde/calibration training?
do you have formal pmel, tmde/calibration training?"
text,how many years of work experience do you have with magicdraw?
text,how many years of work experience do you have with c++?
dropdown,"do you have expertise in requirements derivation and thorough comprehension of operational, technical, functional requirements and specifications? 
do you have expertise in requirements derivation and thorough comprehension of operational, technical, functional requirements and specifications?"
dropdown,"do you have 7+ years working as a systems engineer within the defense technology space? 
do you have 7+ years working as a systems engineer within the defense technology space?"
text,how many years of work experience do you have with embedded linux?
text,how many years of work experience do you have with spectroscopy?
dropdown,"have you completed a bachelors degree in engineering? 
have you completed a bachelors degree in engineering?"
text,how many years of work experience do you have with electronics?
text,how many years of work experience do you have with electronic troubleshooting?
radio,"male
female
decline to answer"
radio,"do you consent to being contacted about this job via text/sms?
do you consent to being contacted about this job via text/sms?
required
yes
no"
radio,"are you willing to relocate?
are you willing to relocate?
required
yes
no"
radio,"what's your citizenship / employment eligibility?
what's your citizenship / employment eligibility?
required
u.s. citizen/permanent resident
non-citizen allowed to work for any employer
non-citizen allowed to work for current employer
non-citizen seeking work authorization
canadian citizen/permanent resident
other"
text,desired salary
dropdown,"is there any reason why you could not perform any of the job duties listed in the job description for which you are applying with or without a reasonable accommodation?
is there any reason why you could not perform any of the job duties listed in the job description for which you are applying with or without a reasonable accommodation?"
